Navn;Stasjon;Tid(norsk normaltid);Middeltemperatur (døgn);Nedbør (døgn);Middel av middelvind fra hovedobs. (døgn);Snødybde
Tromsø;SN90450;01.09.1962;5,5;0,6;2,9;0
Tromsø;SN90450;02.09.1962;5,8;0,6;1,9;0
Tromsø;SN90450;03.09.1962;6,7;0,2;2,2;0
Tromsø;SN90450;04.09.1962;7,6;0;0,7;0
Tromsø;SN90450;05.09.1962;10,1;0;2,9;0
Tromsø;SN90450;06.09.1962;8,9;0;3,4;0
Tromsø;SN90450;07.09.1962;8,3;0,1;0,7;0
Tromsø;SN90450;08.09.1962;10,2;0;0,7;0
Tromsø;SN90450;09.09.1962;9,3;0,2;1;0
Tromsø;SN90450;10.09.1962;8,4;21,7;0,7;0
Tromsø;SN90450;11.09.1962;7,2;0,3;3,4;0
Tromsø;SN90450;12.09.1962;7,1;5,7;2;0
Tromsø;SN90450;13.09.1962;5,8;13,4;1,5;0
Tromsø;SN90450;14.09.1962;4;26,8;1,2;0
Tromsø;SN90450;15.09.1962;3,2;18,4;2,1;0
Tromsø;SN90450;16.09.1962;4,2;3,9;2,3;0
Tromsø;SN90450;17.09.1962;6,5;0;1;0
Tromsø;SN90450;18.09.1962;7,2;0;0,9;0
Tromsø;SN90450;19.09.1962;6,8;0,7;3,8;0
Tromsø;SN90450;20.09.1962;7,6;0,9;4,6;0
Tromsø;SN90450;21.09.1962;4,9;5,3;2,4;0
Tromsø;SN90450;22.09.1962;7,8;0;4,8;0
Tromsø;SN90450;23.09.1962;8,8;0,1;4,1;0
Tromsø;SN90450;24.09.1962;8,1;0,9;5,1;0
Tromsø;SN90450;25.09.1962;5,8;9;6,8;0
Tromsø;SN90450;26.09.1962;9;13;2,7;0
Tromsø;SN90450;27.09.1962;9,5;0;5,5;0
Tromsø;SN90450;28.09.1962;4,7;1,1;0,7;0
Tromsø;SN90450;29.09.1962;6;0;1,2;0
Tromsø;SN90450;30.09.1962;5,5;0,1;0,8;0
Tromsø;SN90450;01.10.1962;6,5;0,1;0,3;0
Tromsø;SN90450;02.10.1962;7,3;0,1;1,2;0
Tromsø;SN90450;03.10.1962;9,7;1,2;4,8;0
Tromsø;SN90450;04.10.1962;8,5;2,9;4,3;0
Tromsø;SN90450;05.10.1962;10,1;3,1;2,6;0
Tromsø;SN90450;06.10.1962;9,6;0,8;6,5;0
Tromsø;SN90450;07.10.1962;6,2;9,4;5,5;0
Tromsø;SN90450;08.10.1962;9,1;18,3;5,8;0
Tromsø;SN90450;09.10.1962;3,7;16,9;2,7;0
Tromsø;SN90450;10.10.1962;2,6;22,1;2,9;0
Tromsø;SN90450;11.10.1962;1,4;16,5;1,4;0
Tromsø;SN90450;12.10.1962;0,2;9,8;1;7
Tromsø;SN90450;13.10.1962;0,3;11,9;1;15
Tromsø;SN90450;14.10.1962;-1,9;1,4;1,4;15
Tromsø;SN90450;15.10.1962;-2,7;7,8;1;30
Tromsø;SN90450;16.10.1962;-0,7;7,4;2,9;32
Tromsø;SN90450;17.10.1962;4;2,8;5,5;16
Tromsø;SN90450;18.10.1962;2,6;13,1;2,8;0
Tromsø;SN90450;19.10.1962;0,6;4,9;3,8;0
Tromsø;SN90450;20.10.1962;1,6;9,5;4,5;0
Tromsø;SN90450;21.10.1962;0,6;15,7;0,9;5
Tromsø;SN90450;22.10.1962;2,3;8,8;1,9;15
Tromsø;SN90450;23.10.1962;3,1;6,8;4,3;5
Tromsø;SN90450;24.10.1962;-0,2;2,4;2;0
Tromsø;SN90450;25.10.1962;0;4,7;3,8;5
Tromsø;SN90450;26.10.1962;1,4;0;5;3
Tromsø;SN90450;27.10.1962;0,5;5,4;3,1;4
Tromsø;SN90450;28.10.1962;-1;3,5;1,4;10
Tromsø;SN90450;29.10.1962;-0,8;0;2,9;7
Tromsø;SN90450;30.10.1962;-4,4;16,1;0,9;25
Tromsø;SN90450;31.10.1962;-1,3;0,3;0,3;25
Tromsø;SN90450;01.11.1962;0,6;1,2;2,1;16
Tromsø;SN90450;02.11.1962;3,1;0,1;3,8;16
Tromsø;SN90450;03.11.1962;0,8;0;3,6;14
Tromsø;SN90450;04.11.1962;0,3;0;0,7;12
Tromsø;SN90450;05.11.1962;2,6;3,8;2,9;10
Tromsø;SN90450;06.11.1962;3;7,1;1;5
Tromsø;SN90450;07.11.1962;0,5;0,8;1;3
Tromsø;SN90450;08.11.1962;2,4;0;4,1;3
Tromsø;SN90450;09.11.1962;2,4;0;4,6;3
Tromsø;SN90450;10.11.1962;4,1;0,1;4,9;2
Tromsø;SN90450;11.11.1962;5,2;0,2;4,3;1
Tromsø;SN90450;12.11.1962;5;0;4,1;0
Tromsø;SN90450;13.11.1962;5,2;0;6,7;0
Tromsø;SN90450;14.11.1962;3,4;0;7,9;0
Tromsø;SN90450;15.11.1962;-2,6;7,3;1,2;8
Tromsø;SN90450;16.11.1962;-1,7;6,7;1,9;18
Tromsø;SN90450;17.11.1962;-1,6;4,3;1,2;20
Tromsø;SN90450;18.11.1962;-3,9;14;2,6;29
Tromsø;SN90450;19.11.1962;-3;0;4,6;25
Tromsø;SN90450;20.11.1962;-4,7;0;1;20
Tromsø;SN90450;21.11.1962;-4,2;0;1,2;19
Tromsø;SN90450;22.11.1962;-3,3;0;2,9;17
Tromsø;SN90450;23.11.1962;-3,5;0;0,8;15
Tromsø;SN90450;24.11.1962;1,3;0;4,3;15
Tromsø;SN90450;25.11.1962;0,6;0,5;6,9;12
Tromsø;SN90450;26.11.1962;2,4;9,1;5,7;11
Tromsø;SN90450;27.11.1962;1;8,6;4,8;13
Tromsø;SN90450;28.11.1962;-0,6;6,3;0,8;20
Tromsø;SN90450;29.11.1962;-2,4;4,3;0;22
Tromsø;SN90450;30.11.1962;-1,7;8,4;2,1;38
Tromsø;SN90450;01.12.1962;-2,5;13,6;4,3;48
Tromsø;SN90450;02.12.1962;0,6;17,1;5,7;60
Tromsø;SN90450;03.12.1962;-7,5;17,8;0,3;52
Tromsø;SN90450;04.12.1962;-8,2;0;0;51
Tromsø;SN90450;05.12.1962;-3,8;0;6;46
Tromsø;SN90450;06.12.1962;-2,4;5,7;2,9;49
Tromsø;SN90450;07.12.1962;-5;1,4;3,6;52
Tromsø;SN90450;08.12.1962;0,2;0,3;5,8;52
Tromsø;SN90450;09.12.1962;-1,9;1,5;2,6;50
Tromsø;SN90450;10.12.1962;-2,9;4,5;1,7;52
Tromsø;SN90450;11.12.1962;-5,2;1,5;1;53
Tromsø;SN90450;12.12.1962;-9,2;0;0,7;53
Tromsø;SN90450;13.12.1962;-9,4;0;3,9;52
Tromsø;SN90450;14.12.1962;-10,2;0,4;0,5;50
Tromsø;SN90450;15.12.1962;-6,2;0;3,3;50
Tromsø;SN90450;16.12.1962;-9,7;0;2,1;49
Tromsø;SN90450;17.12.1962;-8,7;3,2;2,7;50
Tromsø;SN90450;18.12.1962;-9,9;0,3;1,3;51
Tromsø;SN90450;19.12.1962;-9,6;0;4,5;51
Tromsø;SN90450;20.12.1962;-9,1;0;2,6;50
Tromsø;SN90450;21.12.1962;-4,8;0;2,2;50
Tromsø;SN90450;22.12.1962;-1,1;0;5,8;50
Tromsø;SN90450;23.12.1962;5;0,8;8,6;45
Tromsø;SN90450;24.12.1962;2,5;7,7;6,9;30
Tromsø;SN90450;25.12.1962;-3,5;11;5,3;28
Tromsø;SN90450;26.12.1962;-4,6;10,9;3,9;38
Tromsø;SN90450;27.12.1962;-5,5;2,6;2,7;40
Tromsø;SN90450;28.12.1962;-6,8;0,2;1;39
Tromsø;SN90450;29.12.1962;-5,6;1;3,4;40
Tromsø;SN90450;30.12.1962;-3,2;0,4;5,5;40
Tromsø;SN90450;31.12.1962;-1,2;1,6;6,9;39
Tromsø;SN90450;01.01.1963;-2,7;11,3;6,7;47
Tromsø;SN90450;02.01.1963;-5,3;6,8;6,7;53
Tromsø;SN90450;03.01.1963;-4,6;13,6;4,1;78
Tromsø;SN90450;04.01.1963;-4,1;4,9;8,4;68
Tromsø;SN90450;05.01.1963;-4,8;9,6;3,8;65
Tromsø;SN90450;06.01.1963;-7,1;0;5,8;65
Tromsø;SN90450;07.01.1963;-6,7;0;5,5;63
Tromsø;SN90450;08.01.1963;-7,2;0,5;1,4;60
Tromsø;SN90450;09.01.1963;-6,9;0;5,5;59
Tromsø;SN90450;10.01.1963;-6,1;2,2;5,2;60
Tromsø;SN90450;11.01.1963;-4,6;0;6,5;60
Tromsø;SN90450;12.01.1963;-8,8;8,6;4,3;75
Tromsø;SN90450;13.01.1963;-10,8;2;4,6;76
Tromsø;SN90450;14.01.1963;-9,8;4,3;3,6;80
Tromsø;SN90450;15.01.1963;-10,4;1,4;3,4;79
Tromsø;SN90450;16.01.1963;-6,6;0;8,1;75
Tromsø;SN90450;17.01.1963;1,5;0,8;5,8;70
Tromsø;SN90450;18.01.1963;2;9,1;4,8;63
Tromsø;SN90450;19.01.1963;-6,1;12,3;4,1;67
Tromsø;SN90450;20.01.1963;-7,7;2,5;2,7;74
Tromsø;SN90450;21.01.1963;-0,7;7,5;2;75
Tromsø;SN90450;22.01.1963;-3;9,1;3,8;80
Tromsø;SN90450;23.01.1963;-4,6;2,5;4,8;83
Tromsø;SN90450;24.01.1963;-6,7;5,3;3,1;86
Tromsø;SN90450;25.01.1963;-0,1;0,4;6;83
Tromsø;SN90450;26.01.1963;-1,6;4,4;4,1;90
Tromsø;SN90450;27.01.1963;0,1;9,3;4,4;100
Tromsø;SN90450;28.01.1963;3,6;9,9;7,2;87
Tromsø;SN90450;29.01.1963;0;2;5;75
Tromsø;SN90450;30.01.1963;-6,1;6,8;1,4;77
Tromsø;SN90450;31.01.1963;-10,2;9,2;1,4;85
Tromsø;SN90450;01.02.1963;-6,8;0;7,7;85
Tromsø;SN90450;02.02.1963;-1,2;0,4;5,8;75
Tromsø;SN90450;03.02.1963;-7,7;3,9;4,3;80
Tromsø;SN90450;04.02.1963;-11,4;0;0,7;79
Tromsø;SN90450;05.02.1963;-6,3;0,2;6,5;79
